ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
59,7.709,0.000,-6128.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,8.097,0.000,-5303.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,8.484,0.000,-4212.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,8.872,0.000,-3945.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,9.259,0.000,-3331.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,9.647,0.000,-2788.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,10.034,0.000,-2723.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,10.421,0.000,-2510.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,10.809,0.000,-2411.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,11.196,0.000,-2454.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,11.583,0.000,-2501.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,11.970,0.000,-2287.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71,12.357,0.000,-2422.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
72,12.744,0.000,-2487.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
73,13.131,0.000,-2324.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
74,13.518,0.000,-2295.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
75,13.905,0.000,-2427.930,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000
76,14.292,0.000,-2181.224,0.005,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000
77,14.679,0.000,-2401.817,0.016,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000
78,15.066,0.000,-2347.918,0.046,0.000,0.000,0.000,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000
79,15.453,0.000,-1907.805,0.127,0.000,0.000,0.000,0.000,0.127,0.000,0.000,0.000,0.000,0.000,0.000
80,15.839,0.000,-2159.190,0.337,0.000,0.000,0.000,0.000,0.337,0.000,0.000,0.000,0.000,0.000,0.000
81,16.226,0.000,-2056.899,0.847,0.000,0.000,0.000,0.000,0.847,0.000,0.000,0.000,0.000,0.000,0.000
82,16.613,0.000,-2223.193,2.026,0.000,0.000,0.000,0.000,2.026,0.000,0.000,0.000,0.000,0.000,0.000
83,16.999,0.000,-2058.834,4.613,0.000,0.000,0.000,0.000,4.613,0.000,0.000,0.000,0.000,0.000,0.000
84,17.386,0.000,-2085.201,9.996,0.000,0.000,0.000,0.000,9.996,0.000,0.000,0.000,0.000,0.000,0.000
85,17.772,0.000,-2172.321,20.619,0.000,0.000,0.000,0.000,20.619,0.000,0.000,0.000,0.000,0.000,0.000
86,18.159,0.000,-1922.923,40.502,0.000,0.000,0.000,0.000,40.502,0.000,0.000,0.000,0.000,0.000,0.000
87,18.545,0.000,-1798.196,75.800,0.000,0.000,0.000,0.000,75.800,0.000,0.000,0.000,0.000,0.000,0.000
88,18.931,0.000,-1798.212,135.229,0.000,0.000,0.000,0.000,135.229,0.000,0.000,0.000,0.000,0.000,0.000
89,19.318,0.000,-1885.015,230.132,0.000,0.000,0.000,0.000,230.132,0.000,0.000,0.000,0.000,0.000,0.000
90,19.704,0.000,-1909.384,373.903,0.000,0.000,0.000,0.000,373.903,0.000,0.000,0.000,0.000,0.000,0.000
91,20.090,0.000,-1824.263,580.591,0.000,0.000,0.000,0.000,580.591,0.000,0.000,0.000,0.000,0.000,0.000
92,20.477,0.000,-1953.322,862.707,0.000,0.000,0.000,0.000,862.707,0.000,0.000,0.000,0.000,0.000,0.000
93,20.863,0.000,-1932.204,1228.570,0.000,0.000,0.000,0.000,1228.570,0.000,0.000,0.000,0.000,0.000,0.000
94,21.249,0.000,-1644.467,1679.803,0.000,0.000,0.000,0.000,1679.803,0.000,0.000,0.000,0.000,0.000,0.000
95,21.635,0.000,-1552.693,2209.703,0.000,0.000,0.000,0.000,2209.703,0.000,0.000,0.000,0.000,0.000,0.000
96,22.021,0.000,-1501.456,2803.025,0.000,0.000,0.000,0.000,2803.025,0.000,0.000,0.000,0.000,0.000,0.000
97,22.407,0.000,-1753.683,3437.307,0.000,0.000,0.000,0.000,3437.307,0.000,0.000,0.000,0.000,0.000,0.000
98,22.793,0.000,-1416.211,4085.339,0.000,0.000,0.000,0.000,4085.339,0.000,0.000,0.000,0.000,0.000,0.000
99,23.179,0.000,-1227.449,4718.105,0.000,0.000,0.000,0.000,4718.105,0.000,0.000,0.000,0.000,0.000,0.000
100,23.565,0.000,-1316.770,5307.485,0.000,0.000,0.000,0.000,5307.485,0.000,0.000,0.000,0.000,0.000,0.000
101,23.951,0.000,-1261.371,5828.374,0.000,0.000,0.000,0.000,5828.374,0.000,0.000,0.000,0.000,0.000,0.000
102,24.336,0.000,-1091.989,6260.245,0.000,0.000,0.000,0.000,6260.245,0.000,0.000,0.000,0.000,0.000,0.000
103,24.722,0.000,-1319.570,6588.407,0.000,0.000,0.000,0.000,6588.407,0.000,0.000,0.000,0.000,0.000,0.000
104,25.108,0.000,-1158.756,6805.101,0.000,0.000,0.000,0.000,6805.101,0.000,0.000,0.000,0.000,0.000,0.000
105,25.494,0.000,-1080.561,6910.274,0.000,0.000,0.000,0.000,6910.274,0.000,0.000,0.000,0.000,0.000,0.000
106,25.879,0.000,-1312.719,6911.649,0.000,0.000,0.000,0.000,6911.649,0.000,0.000,0.000,0.000,0.000,0.000
107,26.265,0.000,-1113.398,6823.723,0.000,0.001,0.000,0.000,6823.722,0.000,0.000,0.000,0.000,0.000,0.000
108,26.650,0.000,-1041.805,6665.690,0.000,0.002,0.000,0.000,6665.688,0.000,0.000,0.000,0.000,0.000,0.000
109,27.036,0.000,-1017.438,6458.698,0.000,0.006,0.000,0.000,6458.692,0.000,0.000,0.000,0.000,0.000,0.000
110,27.421,0.000,-1008.363,6223.109,0.000,0.013,0.000,0.000,6223.095,0.000,0.000,0.000,0.000,0.000,0.000
111,27.807,0.000,-991.555,5976.394,0.000,0.031,0.000,0.000,5976.363,0.000,0.000,0.000,0.000,0.000,0.000
112,28.192,0.000,-1049.298,5732.003,0.000,0.070,0.000,0.000,5731.933,0.000,0.000,0.000,0.000,0.000,0.000
113,28.578,0.000,-939.075,5499.167,0.000,0.153,0.000,0.000,5499.014,0.000,0.000,0.000,0.000,0.000,0.000
114,28.963,0.000,-1145.481,5283.353,0.000,0.326,0.000,0.000,5283.027,0.000,0.000,0.000,0.000,0.000,0.000
115,29.348,0.000,-906.309,5087.020,0.000,0.674,0.000,0.000,5086.347,0.000,0.000,0.000,0.000,0.000,0.000
116,29.733,0.000,-829.526,4910.436,0.000,1.350,0.000,0.000,4909.086,0.000,0.000,0.000,0.000,0.000,0.000
117,30.119,0.000,-816.603,4752.406,0.000,2.622,0.000,0.000,4749.784,0.000,0.000,0.000,0.000,0.000,0.000
118,30.504,0.000,-476.254,4610.913,0.000,4.940,0.000,0.000,4605.973,0.000,0.000,0.000,0.000,0.000,0.000
119,30.889,0.000,-294.216,4483.661,0.000,9.030,0.000,0.000,4474.631,0.000,0.000,0.000,0.000,0.000,0.000
120,31.274,0.000,-275.857,4368.512,0.000,16.023,0.000,0.000,4352.489,0.000,0.000,0.000,0.000,0.000,0.000
121,31.659,3.034,3.034,4263.811,0.000,27.627,0.000,0.000,4236.184,0.000,0.000,0.000,0.000,0.000,0.000
122,32.044,67.807,67.807,4168.553,0.000,46.333,0.000,0.000,4122.220,0.000,0.000,0.000,0.000,0.000,0.000
123,32.429,216.696,216.696,4082.400,0.000,75.645,0.000,0.000,4006.756,0.000,0.000,0.000,0.000,0.000,0.000
124,32.814,301.674,301.674,4005.563,0.000,120.282,0.000,0.000,3885.282,0.000,0.000,0.000,0.000,0.000,0.000
125,33.199,848.303,848.303,3938.594,0.000,186.240,0.000,0.000,3752.354,0.000,0.000,0.000,0.000,0.000,0.000
126,33.584,893.053,893.053,3882.145,0.000,280.521,0.000,0.000,3601.624,0.000,0.000,0.000,0.000,0.000,0.000
127,33.968,1267.492,1267.492,3962.340,125.590,455.412,30.885,26.024,3431.442,2.026,0.331,0.049,0.021,13.040,3.109
128,34.353,1352.872,1352.872,4053.845,251.180,671.507,61.788,52.062,3231.324,4.054,0.662,0.098,0.041,26.088,6.220
129,34.738,1740.499,1740.499,4156.559,376.769,930.849,92.707,78.115,2999.126,6.082,0.994,0.148,0.062,39.142,9.332
130,35.122,1706.873,1706.873,4270.015,502.359,1229.777,123.642,104.181,2738.045,8.112,1.325,0.197,0.083,52.204,12.446
131,35.507,1934.788,1934.788,4393.434,627.949,1558.236,154.594,130.261,2457.355,10.142,1.657,0.246,0.104,65.272,15.562
132,35.892,2416.148,2416.148,4525.804,753.539,1901.324,185.563,156.355,2170.946,12.174,1.989,0.296,0.125,78.348,18.680
133,36.276,2534.454,2534.454,4665.973,879.129,2242.708,216.549,182.464,1893.998,14.207,2.321,0.345,0.147,91.431,21.799
134,36.661,3005.093,3005.093,4812.723,1004.719,2568.309,247.551,208.587,1639.371,16.241,2.653,0.395,0.170,104.520,24.920
135,37.045,3264.332,3264.332,4964.829,1130.308,2868.639,278.571,234.724,1415.328,18.276,2.985,0.444,0.194,117.618,28.042
136,37.430,3502.437,3502.437,5121.084,1255.898,3139.199,309.608,260.876,1225.161,20.312,3.318,0.494,0.219,130.722,31.167
137,37.814,3619.769,3619.769,5280.306,1381.488,3379.470,340.663,287.043,1068.205,22.350,3.651,0.543,0.247,143.834,34.293
138,38.198,3743.749,3743.749,5441.321,1507.078,3591.403,371.736,313.225,941.330,24.388,3.984,0.593,0.277,156.954,37.421
139,38.583,3821.573,3821.573,5602.928,1632.668,3778.057,402.828,339.423,840.280,26.428,4.317,0.642,0.311,170.081,40.550
140,38.967,3818.557,3818.557,5763.874,1758.257,3942.652,433.938,365.636,760.575,28.469,4.650,0.692,0.351,183.216,43.682
141,39.351,4057.047,4057.047,5922.831,1883.847,4088.054,465.068,391.865,698.023,30.512,4.984,0.741,0.397,196.360,46.816
142,39.736,3952.096,3952.096,6078.403,2009.437,4216.561,496.217,418.111,648.923,32.555,5.318,0.791,0.452,209.511,49.951
143,40.120,3799.846,3799.846,6229.155,2135.027,4329.899,527.387,444.372,610.111,34.600,5.652,0.841,0.520,222.671,53.089
144,40.504,3551.352,3551.352,6373.686,2260.617,4429.331,558.578,470.650,578.920,36.646,5.986,0.890,0.602,235.840,56.228
145,40.888,3630.415,3630.415,6510.719,2386.207,4515.810,589.791,496.944,553.114,38.693,6.321,0.940,0.703,249.019,59.369
146,41.272,3310.747,3310.747,6639.222,2511.796,4590.156,621.030,523.255,530.833,40.742,6.655,0.990,0.826,262.207,62.513
147,41.656,3142.010,3142.010,6758.513,2637.386,4653.203,652.299,549.581,510.552,42.791,6.990,1.040,0.975,275.407,65.658
148,42.040,2946.720,2946.720,6868.359,2762.976,4705.914,683.605,575.925,491.061,44.842,7.325,1.090,1.153,288.622,68.804
149,42.424,3332.288,3332.288,6969.037,2888.566,4749.445,714.962,602.285,471.458,46.895,7.660,1.139,1.365,301.857,71.953
150,42.808,2795.902,2795.902,7061.344,3014.156,4785.156,746.389,628.664,451.151,48.948,7.996,1.189,1.610,315.118,75.104
151,43.192,2942.995,2942.995,7146.567,3139.745,4814.577,777.918,655.063,429.850,51.002,8.331,1.239,1.891,328.420,78.256
152,43.575,3026.753,3026.753,7226.401,3265.335,4839.339,809.599,681.487,407.546,53.057,8.667,1.289,2.207,341.780,81.409
153,43.959,3083.368,3083.368,7302.839,3390.925,4861.091,841.505,707.943,384.475,55.114,9.003,1.339,2.555,355.228,84.564
154,44.343,3140.461,3140.461,7378.038,3516.515,4881.400,873.744,734.444,361.066,57.171,9.339,1.389,2.933,368.808,87.721
155,44.727,3318.973,3318.973,7454.180,3642.105,4901.662,906.471,761.009,337.872,59.229,9.675,1.439,3.336,382.584,90.879
156,45.110,3728.918,3728.918,7533.351,3767.695,4923.019,939.898,787.668,315.509,61.289,10.012,1.489,3.759,396.646,94.039
157,45.494,3680.176,3680.176,7617.434,3893.284,4946.286,974.317,814.467,294.587,63.349,10.348,1.539,4.198,411.118,97.200
158,45.878,3947.133,3947.133,7708.036,4018.874,4971.897,1010.110,841.473,275.666,65.410,10.685,1.589,4.648,426.170,100.362
159,46.261,4450.820,4450.820,7806.449,4144.464,4999.867,1047.770,868.784,259.218,67.473,11.022,1.639,5.102,442.022,103.526
160,46.645,4490.548,4490.548,7913.639,4270.054,5029.771,1087.903,896.536,245.610,69.537,11.359,1.690,5.557,458.958,106.691
161,47.028,5143.988,5143.988,8030.267,4395.644,5060.759,1131.232,924.915,235.096,71.602,11.696,1.740,6.006,477.334,109.858
162,47.412,5496.743,5496.743,8156.726,4521.233,5091.589,1178.575,954.167,227.822,73.670,12.033,1.790,6.445,497.578,113.026
163,47.795,5880.886,5880.886,8293.195,4646.823,5120.705,1230.805,984.604,223.833,75.740,12.370,1.840,6.869,520.200,116.197
164,48.178,6192.559,6192.559,8439.692,4772.413,5146.350,1288.783,1016.609,223.083,77.814,12.708,1.890,7.275,545.778,119.368
165,48.562,6437.436,6437.436,8596.127,4898.003,5166.718,1353.264,1050.629,225.447,79.893,13.046,1.941,7.661,574.952,122.542
166,48.945,7298.560,7298.560,8762.341,5023.593,5180.123,1424.790,1087.164,230.728,81.980,13.384,1.991,8.025,608.402,125.718
167,49.328,7741.641,7741.641,8938.131,5149.183,5185.188,1503.580,1126.734,238.661,84.077,13.723,2.041,8.371,646.822,128.895
168,49.711,7851.541,7851.541,9123.256,5274.772,5181.001,1589.436,1169.851,248.924,86.187,14.061,2.091,8.707,690.881,132.075
169,50.094,8457.990,8457.990,9317.429,5400.362,5167.226,1681.699,1216.967,261.142,88.317,14.400,2.142,9.045,741.189,135.258
170,50.478,8715.738,8715.738,9520.300,5525.952,5144.154,1779.254,1268.441,274.905,90.471,14.740,2.192,9.403,798.251,138.442
171,50.861,9332.608,9332.608,9731.426,5651.542,5112.660,1880.600,1324.496,289.780,92.658,15.080,2.243,9.805,862.425,141.630
172,51.244,9926.805,9926.805,9950.248,5777.132,5074.100,1983.974,1385.194,305.333,94.888,15.421,2.293,10.280,933.896,144.820
173,51.627,10303.127,10303.127,10176.078,5902.721,5030.155,2087.494,1450.432,321.148,97.170,15.762,2.344,10.861,1012.646,148.013
174,52.010,10743.895,10743.895,10408.093,6028.311,4982.665,2189.323,1519.940,336.850,99.518,16.105,2.394,11.587,1098.447,151.209
175,52.393,11299.714,11299.714,10645.350,6153.901,4933.467,2287.795,1593.303,352.113,101.945,16.449,2.445,12.497,1190.869,154.408
176,52.776,11436.225,11436.225,10886.821,6279.491,4884.271,2381.521,1669.980,366.676,104.469,16.796,2.496,13.631,1289.307,157.611
177,53.159,11932.590,11932.590,11131.439,6405.081,4836.582,2469.448,1749.335,380.344,107.107,17.146,2.547,15.031,1393.018,160.818
178,53.541,12568.731,12568.731,11378.164,6530.670,4791.651,2550.878,1830.668,392.987,109.876,17.499,2.597,16.731,1501.182,164.029
179,53.924,12740.275,12740.275,11626.048,6656.260,4750.470,2625.458,1913.239,404.535,112.797,17.858,2.648,18.765,1612.964,167.244
180,54.307,12955.323,12955.323,11874.303,6781.850,4713.787,2693.150,1996.299,414.975,115.888,18.224,2.699,21.157,1727.588,170.466
181,54.690,13469.191,13469.191,12122.375,6907.440,4682.126,2754.179,2079.116,424.334,119.168,18.600,2.750,23.921,1844.416,173.693
182,55.072,13892.829,13892.829,12369.999,7033.030,4655.819,2808.982,2160.995,432.679,122.653,18.988,2.801,27.058,1963.021,176.929
183,55.455,14537.975,14537.975,12617.264,7158.620,4635.035,2858.149,2241.305,440.102,126.357,19.392,2.852,30.554,2083.268,180.176
184,55.838,14705.541,14705.541,12864.660,7284.209,4619.805,2902.370,2319.494,446.710,130.289,19.817,2.904,34.373,2205.387,183.436
185,56.220,14612.969,14612.969,13113.150,7409.799,4610.044,2942.386,2395.114,452.623,134.453,20.269,2.955,38.462,2330.054,186.715
186,56.603,15237.036,15237.036,13364.236,7535.389,4605.569,2978.950,2467.832,457.962,138.845,20.754,3.006,42.742,2458.480,190.020
187,56.985,15844.496,15844.496,13620.051,7660.979,4606.120,3012.791,2537.446,462.847,143.453,21.280,3.058,47.112,2592.505,193.361
188,57.368,15949.013,15949.013,13883.482,7786.569,4611.379,3044.590,2603.902,467.392,148.258,21.856,3.109,51.452,2734.715,196.750
189,57.750,16648.771,16648.771,14158.311,7912.158,4620.981,3074.968,2667.302,471.698,153.231,22.493,3.161,55.622,2888.569,200.207
190,58.132,16327.654,16327.654,14424.323,8012.677,4625.683,3098.224,2722.641,474.914,157.921,23.134,3.202,59.468,3055.932,203.122
191,58.515,17093.359,17093.359,14712.715,8113.196,4633.950,3121.090,2775.639,478.067,162.695,23.857,3.244,62.841,3245.091,206.160
192,58.897,17809.720,17809.720,15031.096,8213.714,4645.400,3143.986,2826.926,481.225,167.504,24.674,3.286,65.591,3463.061,209.362
193,59.279,18337.189,18337.189,15388.755,8314.233,4659.680,3167.276,2877.324,484.449,172.293,25.596,3.328,67.585,3718.363,212.778
194,59.662,18401.833,18401.833,15796.838,8414.751,4676.479,3191.288,2927.847,487.789,177.009,26.631,3.370,68.717,4021.152,216.473
195,60.044,19061.670,19061.670,16268.459,8515.270,4695.532,3216.320,2979.715,491.284,181.602,27.789,3.412,68.913,4383.285,220.524
196,60.426,19463.773,19463.773,16818.722,8615.789,4716.630,3242.656,3034.349,494.969,186.028,29.073,3.454,68.142,4818.313,225.025
197,60.808,20064.542,20064.542,17464.609,8716.307,4739.617,3270.572,3093.378,498.872,190.251,30.487,3.496,66.417,5341.350,230.083
198,61.190,20286.434,20286.434,18224.713,8816.826,4764.392,3300.347,3158.641,503.016,194.248,32.028,3.539,63.795,5968.800,235.821
199,61.572,21173.784,21173.784,19118.773,8917.344,4790.895,3332.261,3232.180,507.418,198.006,33.691,3.582,60.377,6717.899,242.377
200,61.954,21587.872,21587.872,20166.991,9017.863,4819.104,3366.594,3316.231,512.092,201.525,35.468,3.625,56.293,7606.074,249.901
201,62.336,22886.481,22886.481,21389.135,9118.381,4849.024,3403.618,3413.201,517.045,204.816,37.344,3.668,51.701,8650.082,258.548
202,62.718,23549.834,23549.834,22803.412,9218.900,4880.678,3443.585,3525.642,522.281,207.899,39.305,3.712,46.772,9864.970,268.481
203,63.100,24534.242,24534.242,24425.165,9319.419,4914.095,3486.711,3656.194,527.796,210.804,41.332,3.756,41.678,11262.853,279.857
204,63.482,25568.764,25568.764,26265.430,9419.937,4949.307,3533.156,3807.527,533.578,213.564,43.405,3.801,36.583,12851.592,292.826
205,63.864,26729.606,26729.606,28329.438,9520.456,4986.339,3583.007,3982.252,539.609,216.217,45.507,3.846,31.633,14633.420,307.519
206,64.246,28017.618,28017.618,30615.161,9620.974,5025.208,3636.255,4182.817,545.861,218.799,47.617,3.892,26.950,16603.629,324.043
207,64.627,29195.839,29195.839,33112.012,9721.493,5065.920,3692.778,4411.396,552.297,221.347,49.719,3.939,22.629,18749.426,342.469
