section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,7018,,,,,,,,,,,,,
meta,chi2ndf,,,1.284662057639312,,,,,,,,,,,,,
meta,chi2ndf_pois,,,5.3976048515049087,,,,,,,,,,,,,
meta,model_residual,,,0.79661590379690073,,,,,,,,,,,,,
meta,gain,,,1.0023575929573854,,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Pb-212,Single,1,15.474195534276781,22.416288584787097,1.0414953554759705,2.0954790770727265,9230.2100748916037,51.030885168371185,,Th-232,,,,,,
component,Esc-CsI,Nuisance,1,869.7837843403762,32.302898820014306,,,12582.273386906678,45.472552301164527,,,,,,,,
limit,Ra-226,Single,0,0,,12.209368713425018,24.577287169065283,,,,Ra-226,5.133635718208,816.80244755766944,0,0.017114154048905705,,Pb-214
limit,Rn-222,Single,0,0,,802.13566155943033,1632.6871525578736,,,,Ra-226,0.0783042308748,299.12944555721492,0,0.055972165322918377,,Pb-214
limit,Pb-214,Single,0,0,,1.1897060516776332,2.401142834610122,,,,Ra-226,94.505653357680131,1245.073030201022,0,0.14984421450362373,,
limit,Bi-214,Single,0,0,,1.5521334903834132,3.1353356425337915,,,,Ra-226,122.71895281633157,673.63705423444128,0,0.33313647367191479,,Pb-214
limit,Pb-210,Single,0,0,,23.959087800911522,48.153029758313465,,,,Ra-226,26.91627,1267.7399110373578,0,0.81660311021564991,,Pb-214
limit,Po-214,Single,0,0,,7242.9121819014672,14872.7837029693,,,,Ra-226,0.010353,146.32174072411394,0,0.02857071761355412,,Pb-214
limit,Po-210,Single,0,0,,72766.4485954993,149457.29176263156,,,,Ra-226,0.0010412013754128,189.59195816784424,0,0.030531865298320637,,Pb-214
limit,Th-232,Single,0,0,,223.20069212556618,448.70439192509394,,,,Th-232,7.423185247404,972.60412783346032,0,0.25177533127246177,,Pb-212
limit,Ac-228,Single,0,0,,1.6304342623171511,3.2835872600019638,,,,Th-232,145.35600000000002,1561.0877778121103,0,0.1139779188488943,,
limit,Th-228,Single,0,0,,64.129767919636976,128.74406380401234,,,,Th-232,10.105904793021921,1777.5248467188921,0,0.520324997818382,,Pb-212
limit,Ra-224,Single,0,0,,32.720102074964217,65.822257386786674,,,,Th-232,4.9110716456426715,1876.8728416832537,0,0.84887343024971851,,Pb-212
limit,Rn-220,Single,0,0,,661.7891510519529,1347.3145805294716,,,,Th-232,0.114,254.93994721508341,0,0.312418247977993,,Pb-212
limit,Po-216,Single,0,0,,39549.00821325156,81231.119575022676,,,,Th-232,0.001920532684989,189.46341233051314,0,0.031142553413369467,,Pb-212
limit,Pb-212,Single,1,15.474195534276781,,1.0414953554759705,2.0954790770727265,,,,Th-232,95.4808434613717,1249.9332870699216,0,0.19182550091795647,,
limit,Bi-212,Single,0,0,,9.4792550329516736,19.316579540758404,,,,Th-232,19.710290382119197,724.3704848434835,0,0.053361205020494351,,Pb-212
limit,Tl-208,Single,0,0,,2.5958903644205495,5.2625360042853941,,,,Th-232,237.97700000000003,944.614827214711,0,0.58811534827155176,,
