section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,7018,,,,,,,,,,,,,
meta,chi2ndf,,,1.2870329591665344,,,,,,,,,,,,,
meta,chi2ndf_pois,,,5.39748032853724,,,,,,,,,,,,,
meta,model_residual,,,0.79660460316517079,,,,,,,,,,,,,
meta,gain,,,1.0027264848905211,,,,,,,,,,,,,
meta,offset_channels,,,0,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Pb-212,Single,1,14.167849686339931,22.174508123816683,0.96320954029230654,1.9382119682328096,8454.3476119032257,47.947625234458464,,Th-232,,,,,,
component,Ra-224,Single,1,14.167849686339931,22.174508123816683,0.96320954029230654,1.9382119682328096,403.83595023076293,2.8925546858689253,,Th-232,,,,,Pb-212,
component,Esc-CsI,Nuisance,1,861.50674629467278,32.090098964188371,,,12463.311784130707,45.663374831460793,,,,,,,,
limit,Ra-226,Single,0,0,,12.230809305063028,24.620456582333428,,,,Ra-226,5.133635718208,818.40253104277315,0,0.017130140985041176,,Pb-214
limit,Rn-222,Single,0,0,,802.0920573296986,1632.6554046676195,,,,Ra-226,0.0783042308748,298.95668216522716,0,0.055725319299669174,,Pb-214
limit,Pb-214,Single,0,0,,1.1896665983741948,2.4010066470824953,,,,Ra-226,94.505653357680131,1244.4002378025796,0,0.14743749626127634,,
limit,Bi-214,Single,0,0,,1.5536274271157238,3.1383966414165188,,,,Ra-226,122.71895281633157,674.0340444369516,0,0.33313627799476631,,Pb-214
limit,Pb-210,Single,0,0,,23.884412219422828,48.004835610760935,,,,Ra-226,26.91627,1263.8452564559204,0,0.8167231592580827,,Pb-214
limit,Po-214,Single,0,0,,6600.5153771386649,13554.120738286896,,,,Ra-226,0.010353,182.09931180120657,0,0.029396163236049766,,Pb-214
limit,Th-232,Single,0,0,,222.368354990288,447.04072295394332,,,,Th-232,7.423185247404,969.02495493022775,0,0.24998803799509783,,Pb-212
limit,Ac-228,Single,0,0,,1.632870502467342,3.2885504276381758,,,,Th-232,145.35600000000002,1563.4876100122092,0,0.11447651437455753,,
limit,Th-228,Single,0,0,,64.083454355462209,128.6499613591989,,,,Th-232,10.105904793021921,1776.0083751392297,0,0.51872155996992775,,Pb-212
limit,Rn-220,Single,0,0,,662.36263953099092,1348.507059832084,,,,Th-232,0.114,255.15973108302728,0,0.31231198887647382,,Pb-212
limit,Po-216,Single,0,0,,39576.326036658211,81289.902811797889,,,,Th-232,0.001920532684989,189.76401205891926,0,0.031110387392290551,,Pb-212
limit,Pb-212,Single,1,14.167849686339931,,0.96320954029230654,1.9382119682328096,,,,Th-232,95.4808434613717,1215.6594019059985,0,0.17249389993166242,,
limit,Bi-212,Single,0,0,,9.48712405473743,19.333000216712616,,,,Th-232,19.710290382119197,724.71157383961167,0,0.05330833000981916,,Pb-212
limit,Tl-208,Single,0,0,,2.5983857046968715,5.267500014436366,,,,Th-232,237.97700000000003,946.47691370189477,0,0.58808645480025235,,
limit,Po-210,Single,0,0,,6600.5153771386649,13554.120738286896,,,,Ra-226,0.0010412013754128,17.2086900811345,0,0.029396163236049766,Po-214,
limit,Ra-224,Single,1,14.167849686339931,,0.96320954029230654,1.9382119682328096,,,,Th-232,4.9110716456426715,55.244111022958172,0,0.17249389993166242,Pb-212,
