section,name,kind,detected,count_rate,z,decision_threshold_rate,detection_limit_rate,peak_counts,share_pct,chain_root,decay_chain_root,total_yield_pct,limit_peak_counts,degenerate,collinearity,tied_to,unmeasurable_at
meta,live_time,,,52742.322903428576,,,,,,,,,,,,,
meta,chi2ndf,,,12.748318447456098,,,,,,,,,,,,,
meta,chi2ndf_pois,,,85.803757953147525,,,,,,,,,,,,,
meta,model_residual,,,0.1906049896453387,,,,,,,,,,,,,
meta,gain,,,1.0294657848757429,,,,,,,,,,,,,
meta,offset_channels,,,-6.6910571692012439,,,,,,,,,,,,,
meta,cascade_summing,,,1,,,,,,,,,,,,,
meta,response_matrix,,,1,,,,,,,,,,,,,
component,Ac-228,Single,1,704.99321369193854,113.44510998026418,6.8232522598735121,13.703701002741106,4190280.448644835,35.120141109221741,,Th-232,,,,,,
component,Pb-212,Single,1,1158.547765776962,139.03125541766065,6.7111224657488968,13.471288011494959,3633817.7044465034,25.62174178274401,,Th-232,,,,,,
component,Bi-212,Single,1,636.60164677270745,26.750597763499908,34.049284975017549,68.420357836509382,311727.76920397038,3.6114262846641743,,Th-232,,,,,,
component,Tl-208,Single,1,882.95298320521158,131.35910808235002,6.2966292718393788,12.655800054160823,2380716.9988417206,35.646690823370065,,Th-232,,,,,,
limit,Th-232,Single,0,0,,6415.4047880033568,12873.698702389962,,,,Th-232,7.423185247404,31558.464182437849,0,0.73094466200759289,,Ac-228
limit,Ac-228,Single,1,704.99321369193854,,6.8232522598735121,13.703701002741106,,,,Th-232,145.35600000000002,81450.926435375062,0,0.729626657755744,,
limit,Th-228,Single,0,0,,699.22213252351162,1401.0794719807723,,,,Th-232,10.105904793021921,60995.897932992739,0,0.5670257659597796,,Ac-228
limit,Ra-224,Single,0,0,,384.57683283123168,771.72799081685218,,,,Th-232,4.9110716456426715,181104.39746691624,0,0.95962577305927388,,Ac-228
limit,Rn-220,Single,0,0,,2679.8706864022683,5381.1611835532658,,,,Th-232,0.114,19202.410002006207,0,0.31619440114299113,,Ac-228
limit,Po-216,Single,0,0,,198446.56149024598,399006.49250843941,,,,Th-232,0.001920532684989,19321.163371091996,0,0.76681995426246741,,Ac-228
limit,Pb-212,Single,1,1158.547765776962,,6.7111224657488968,13.471288011494959,,,,Th-232,95.4808434613717,42253.074343498687,0,0.40680184734244462,,
limit,Bi-212,Single,1,636.60164677270745,,34.049284975017549,68.420357836509382,,,,Th-232,19.710290382119197,33503.723442499737,0,0.49713637144864509,,
limit,Tl-208,Single,1,882.95298320521158,,6.2966292718393788,12.655800054160823,,,,Th-232,237.97700000000003,34123.98949433081,0,0.70532615397030041,,
